"","Channel A Last (mV)"
"00:00:02.120","2718.284"
"00:00:02.130","2718.284"
"00:00:02.140","2727.592"
"00:00:02.150","2718.284"
"00:00:02.160","2764.824"
"00:00:02.170","2746.208"
"00:00:02.180","2718.284"
"00:00:02.190","2727.592"
"00:00:02.200","2718.284"
"00:00:02.210","2699.667"
"00:00:02.220","2718.284"
"00:00:02.230","2699.667"
"00:00:02.240","2708.976"
"00:00:02.250","2736.900"
"00:00:02.260","2746.208"
"00:00:02.270","2774.133"
"00:00:02.280","2727.592"
"00:00:02.290","2722.938"
"00:00:02.300","2736.900"
"00:00:02.310","2699.667"
"00:00:02.320","2718.284"
"00:00:02.330","2755.516"
"00:00:02.340","2764.824"
"00:00:02.350","2727.592"
"00:00:02.360","2727.592"
"00:00:02.370","2727.592"
"00:00:02.380","2718.284"
"00:00:02.390","2769.479"
"00:00:02.400","2736.900"
"00:00:02.410","2718.284"
"00:00:02.420","2718.284"
"00:00:02.430","2764.824"
"00:00:02.440","2755.516"
"00:00:02.450","2708.976"
"00:00:02.460","2708.976"
"00:00:02.470","2718.284"
"00:00:02.480","2727.592"
"00:00:02.490","2718.284"
"00:00:02.500","2699.667"
"00:00:02.510","2755.516"
"00:00:02.520","2708.976"
"00:00:02.530","2755.516"
"00:00:02.540","2727.592"
"00:00:02.550","2736.900"
"00:00:02.560","2774.133"
"00:00:02.570","2727.592"
"00:00:02.580","2746.208"
"00:00:02.590","2708.976"
"00:00:02.600","2699.667"
"00:00:02.610","2708.976"
"00:00:02.620","2727.592"
"00:00:02.630","2746.208"
"00:00:02.640","2718.284"
"00:00:02.650","2718.284"
"00:00:02.660","2708.976"
"00:00:02.670","2708.976"
"00:00:02.680","2736.900"
"00:00:02.690","2727.592"
"00:00:02.700","2727.592"
"00:00:02.710","2718.284"
"00:00:02.720","2708.976"
"00:00:02.730","2708.976"
"00:00:02.740","2718.284"
"00:00:02.750","2699.667"
"00:00:02.760","2718.284"
"00:00:02.770","2736.900"
"00:00:02.780","2727.592"
"00:00:02.790","2727.592"
"00:00:02.800","2718.284"
"00:00:02.810","2708.976"
"00:00:02.820","2708.976"
"00:00:02.830","2708.976"
"00:00:02.840","2727.592"
"00:00:02.850","2736.900"
"00:00:02.860","2764.824"
"00:00:02.870","2774.133"
"00:00:02.880","2727.592"
"00:00:02.890","2708.976"
"00:00:02.900","2727.592"
"00:00:02.910","2746.208"
"00:00:02.920","2764.824"
"00:00:02.930","2746.208"
"00:00:02.940","2708.976"
"00:00:02.950","2708.976"
"00:00:02.960","2718.284"
"00:00:02.970","2718.284"
"00:00:02.980","2746.208"
"00:00:02.990","2708.976"
"00:00:03.000","2718.284"
"00:00:03.010","2718.284"
"00:00:03.020","2718.284"
"00:00:03.030","2736.900"
"00:00:03.040","2746.208"
"00:00:03.050","2718.284"
"00:00:03.060","2708.976"
"00:00:03.070","2708.976"
"00:00:03.080","2727.592"
"00:00:03.090","2718.284"
"00:00:03.100","2708.976"
"00:00:03.110","2718.284"
"00:00:03.120","2746.208"
"00:00:03.130","2746.208"
"00:00:03.140","2708.976"
"00:00:03.150","2699.667"
"00:00:03.160","2727.592"
"00:00:03.170","2708.976"
"00:00:03.180","2708.976"
"00:00:03.190","2718.284"
"00:00:03.200","2708.976"
"00:00:03.210","2699.667"
"00:00:03.220","2718.284"
"00:00:03.230","2727.592"
"00:00:03.240","2736.900"
"00:00:03.250","2727.592"
"00:00:03.260","2736.900"
"00:00:03.270","2718.284"
"00:00:03.280","2699.667"
"00:00:03.290","2708.976"
"00:00:03.300","2718.284"
"00:00:03.310","2699.667"
"00:00:03.320","2708.976"
"00:00:03.330","2708.976"
"00:00:03.340","2718.284"
