"","Channel A Last (mV)"
"00:00:00.000","1675.771"
"00:00:00.010","1675.771"
"00:00:00.020","1675.771"
"00:00:00.030","1675.771"
"00:00:00.040","1675.771"
"00:00:00.050","1675.771"
"00:00:00.060","1675.771"
"00:00:00.070","1675.771"
"00:00:00.080","1666.463"
"00:00:00.090","1675.771"
"00:00:00.100","1675.771"
"00:00:00.110","1666.463"
"00:00:00.120","1675.771"
"00:00:00.130","1675.771"
"00:00:00.140","1675.771"
"00:00:00.150","1675.771"
"00:00:00.160","1666.463"
"00:00:00.170","1657.155"
"00:00:00.180","1675.771"
"00:00:00.190","1675.771"
"00:00:00.200","1675.771"
"00:00:00.210","1675.771"
"00:00:00.220","1675.771"
"00:00:00.230","1675.771"
"00:00:00.240","1666.463"
"00:00:00.250","1675.771"
"00:00:00.260","1675.771"
"00:00:00.270","1675.771"
"00:00:00.280","1675.771"
"00:00:00.290","1675.771"
"00:00:00.300","1675.771"
"00:00:00.310","1675.771"
"00:00:00.320","1666.463"
"00:00:00.330","1675.771"
"00:00:00.340","1675.771"
"00:00:00.350","1666.463"
"00:00:00.360","1666.463"
"00:00:00.370","1675.771"
"00:00:00.380","1675.771"
"00:00:00.390","1675.771"
"00:00:00.400","1675.771"
"00:00:00.410","1675.771"
"00:00:00.420","1675.771"
"00:00:00.430","1675.771"
"00:00:00.440","1675.771"
"00:00:00.450","1675.771"
"00:00:00.460","1675.771"
"00:00:00.470","1675.771"
"00:00:00.480","1666.463"
"00:00:00.490","1675.771"
"00:00:00.500","1666.463"
"00:00:00.510","1675.771"
"00:00:00.520","1675.771"
"00:00:00.530","1675.771"
"00:00:00.540","1675.771"
"00:00:00.550","1675.771"
"00:00:00.560","1675.771"
"00:00:00.570","1675.771"
"00:00:00.580","1675.771"
"00:00:00.590","1675.771"
"00:00:00.600","1675.771"
"00:00:00.610","1675.771"
"00:00:00.620","1675.771"
"00:00:00.630","1666.463"
"00:00:00.640","1666.463"
"00:00:00.650","1675.771"
"00:00:00.660","1675.771"
"00:00:00.670","1675.771"
"00:00:00.680","1675.771"
"00:00:00.690","1675.771"
"00:00:00.700","1675.771"
"00:00:00.710","1675.771"
"00:00:00.720","1675.771"
"00:00:00.730","1675.771"
"00:00:00.740","1675.771"
"00:00:00.750","1675.771"
"00:00:00.760","1675.771"
"00:00:00.770","1675.771"
"00:00:00.780","1675.771"
"00:00:00.790","1675.771"
"00:00:00.800","1675.771"
"00:00:00.810","1675.771"
"00:00:00.820","1675.771"
"00:00:00.830","1675.771"
"00:00:00.840","1675.771"
"00:00:00.850","1675.771"
"00:00:00.860","1675.771"
"00:00:00.870","1666.463"
"00:00:00.880","1675.771"
"00:00:00.890","1675.771"
"00:00:00.900","1675.771"
"00:00:00.910","1675.771"
"00:00:00.920","1675.771"
"00:00:00.930","1675.771"
"00:00:00.940","1675.771"
"00:00:00.950","1675.771"
"00:00:00.960","1675.771"
"00:00:00.970","1666.463"
"00:00:00.980","1675.771"
"00:00:00.990","1666.463"
"00:00:01.000","1675.771"
"00:00:01.010","1675.771"
"00:00:01.020","1675.771"
"00:00:01.030","1675.771"
"00:00:01.040","1666.463"
"00:00:01.050","1675.771"
"00:00:01.060","1675.771"
"00:00:01.070","1675.771"
"00:00:01.080","1675.771"
"00:00:01.090","1675.771"
"00:00:01.100","1666.463"
"00:00:01.110","1675.771"
"00:00:01.120","1675.771"
"00:00:01.130","1666.463"
"00:00:01.140","1675.771"
"00:00:01.150","1675.771"
"00:00:01.160","1675.771"
"00:00:01.170","1675.771"
"00:00:01.180","1675.771"
"00:00:01.190","1675.771"
"00:00:01.200","1666.463"
"00:00:01.210","1675.771"
"00:00:01.220","1675.771"
"00:00:01.230","1675.771"
"00:00:01.240","1675.771"
"00:00:01.250","1675.771"
"00:00:01.260","1675.771"
"00:00:01.270","1675.771"
