"","Channel A Last (mV)"
"00:00:00.970","1694.388"
"00:00:00.980","1694.388"
"00:00:00.990","1675.771"
"00:00:01.000","1694.388"
"00:00:01.010","1675.771"
"00:00:01.020","1685.079"
"00:00:01.030","1685.079"
"00:00:01.040","1694.388"
"00:00:01.050","1685.079"
"00:00:01.060","1694.388"
"00:00:01.070","1685.079"
"00:00:01.080","1694.388"
"00:00:01.090","1703.696"
"00:00:01.100","1675.771"
"00:00:01.110","1685.079"
"00:00:01.120","1722.312"
"00:00:01.130","1685.079"
"00:00:01.140","1685.079"
"00:00:01.150","1713.004"
"00:00:01.160","1675.771"
"00:00:01.170","1685.079"
"00:00:01.180","1694.388"
"00:00:01.190","1694.388"
"00:00:01.200","1703.696"
"00:00:01.210","1685.079"
"00:00:01.220","1685.079"
"00:00:01.230","1703.696"
"00:00:01.240","1675.771"
"00:00:01.250","1713.004"
"00:00:01.260","1694.388"
"00:00:01.270","1694.388"
"00:00:01.280","1685.079"
"00:00:01.290","1685.079"
"00:00:01.300","1685.079"
"00:00:01.310","1694.388"
"00:00:01.320","1685.079"
"00:00:01.330","1685.079"
"00:00:01.340","1685.079"
"00:00:01.350","1722.312"
"00:00:01.360","1703.696"
"00:00:01.370","1703.696"
"00:00:01.380","1685.079"
"00:00:01.390","1694.388"
"00:00:01.400","1694.388"
"00:00:01.410","1694.388"
"00:00:01.420","1703.696"
"00:00:01.430","1703.696"
"00:00:01.440","1694.388"
"00:00:01.450","1694.388"
"00:00:01.460","1713.004"
"00:00:01.470","1713.004"
"00:00:01.480","1694.388"
"00:00:01.490","1703.696"
"00:00:01.500","1703.696"
"00:00:01.510","1731.620"
"00:00:01.520","1685.079"
"00:00:01.530","1694.388"
"00:00:01.540","1703.696"
"00:00:01.550","1694.388"
"00:00:01.560","1703.696"
"00:00:01.570","1675.771"
"00:00:01.580","1694.388"
"00:00:01.590","1703.696"
"00:00:01.600","1685.079"
"00:00:01.610","1685.079"
"00:00:01.620","1685.079"
"00:00:01.630","1703.696"
"00:00:01.640","1675.771"
"00:00:01.650","1694.388"
"00:00:01.660","1694.388"
"00:00:01.670","1703.696"
"00:00:01.680","1703.696"
"00:00:01.690","1703.696"
"00:00:01.700","1685.079"
"00:00:01.710","1694.388"
"00:00:01.720","1703.696"
"00:00:01.730","1685.079"
"00:00:01.740","1694.388"
"00:00:01.750","1675.771"
"00:00:01.760","1675.771"
"00:00:01.770","1685.079"
"00:00:01.780","1722.312"
"00:00:01.790","1685.079"
"00:00:01.800","1703.696"
"00:00:01.810","1722.312"
"00:00:01.820","1694.388"
"00:00:01.830","1675.771"
"00:00:01.840","1685.079"
"00:00:01.850","1685.079"
"00:00:01.860","1685.079"
"00:00:01.870","1675.771"
"00:00:01.880","1685.079"
"00:00:01.890","1694.388"
"00:00:01.900","1685.079"
"00:00:01.910","1685.079"
"00:00:01.920","1685.079"
"00:00:01.930","1694.388"
"00:00:01.940","1685.079"
"00:00:01.950","1685.079"
"00:00:01.960","1713.004"
"00:00:01.970","1694.388"
"00:00:01.980","1694.388"
"00:00:01.990","1722.312"
"00:00:02.000","1685.079"
"00:00:02.010","1713.004"
"00:00:02.020","1713.004"
"00:00:02.030","1685.079"
"00:00:02.040","1685.079"
"00:00:02.050","1703.696"
"00:00:02.060","1694.388"
"00:00:02.070","1694.388"
"00:00:02.080","1685.079"
"00:00:02.090","1713.004"
"00:00:02.100","1694.388"
"00:00:02.110","1685.079"
"00:00:02.120","1703.696"
"00:00:02.130","1685.079"
"00:00:02.140","1685.079"
"00:00:02.150","1685.079"
"00:00:02.160","1675.771"
"00:00:02.170","1722.312"
"00:00:02.180","1685.079"
"00:00:02.190","1685.079"
"00:00:02.200","1703.696"
"00:00:02.210","1694.388"
"00:00:02.220","1703.696"
"00:00:02.230","1694.388"
"00:00:02.240","1685.079"
"00:00:02.250","1713.004"
"00:00:02.260","1685.079"
"00:00:02.270","1675.771"
"00:00:02.280","1694.388"
"00:00:02.290","1703.696"
"00:00:02.300","1675.771"
"00:00:02.310","1694.388"
"00:00:02.320","1685.079"
"00:00:02.330","1694.388"
"00:00:02.340","1694.388"
"00:00:02.350","1694.388"
"00:00:02.360","1685.079"
"00:00:02.370","1685.079"
"00:00:02.380","1703.696"
"00:00:02.390","1694.388"
"00:00:02.400","1685.079"
"00:00:02.410","1694.388"
"00:00:02.420","1703.696"
"00:00:02.430","1703.696"
"00:00:02.440","1694.388"
"00:00:02.450","1685.079"
"00:00:02.460","1694.388"
"00:00:02.470","1694.388"
"00:00:02.480","1685.079"
"00:00:02.490","1694.388"
"00:00:02.500","1703.696"
"00:00:02.510","1685.079"
"00:00:02.520","1703.696"
"00:00:02.530","1685.079"
"00:00:02.540","1694.388"
"00:00:02.550","1703.696"
"00:00:02.560","1685.079"
"00:00:02.570","1685.079"
"00:00:02.580","1694.388"
"00:00:02.590","1675.771"
"00:00:02.600","1685.079"
"00:00:02.610","1694.388"
"00:00:02.620","1675.771"
"00:00:02.630","1675.771"
"00:00:02.640","1685.079"
"00:00:02.650","1685.079"
"00:00:02.660","1694.388"
"00:00:02.670","1703.696"
"00:00:02.680","1685.079"
"00:00:02.690","1675.771"
"00:00:02.700","1694.388"
"00:00:02.710","1694.388"
"00:00:02.720","1694.388"
"00:00:02.730","1675.771"
"00:00:02.740","1694.388"
"00:00:02.750","1703.696"
"00:00:02.760","1703.696"
"00:00:02.770","1694.388"
"00:00:02.780","1675.771"
"00:00:02.790","1685.079"
"00:00:02.800","1703.696"
"00:00:02.810","1703.696"
"00:00:02.820","1675.771"
"00:00:02.830","1706.798"
"00:00:02.840","1685.079"
"00:00:02.850","1703.696"
"00:00:02.860","1685.079"
"00:00:02.870","1694.388"
"00:00:02.880","1694.388"
"00:00:02.890","1694.388"
"00:00:02.900","1694.388"
"00:00:02.910","1694.388"
"00:00:02.920","1694.388"
"00:00:02.930","1685.079"
"00:00:02.940","1694.388"
"00:00:02.950","1694.388"
"00:00:02.960","1703.696"
"00:00:02.970","1694.388"
"00:00:02.980","1685.079"
"00:00:02.990","1703.696"
"00:00:03.000","1685.079"
"00:00:03.010","1694.388"
"00:00:03.020","1675.771"
"00:00:03.030","1675.771"
"00:00:03.040","1713.004"
"00:00:03.050","1675.771"
"00:00:03.060","1675.771"
"00:00:03.070","1694.388"
"00:00:03.080","1675.771"
"00:00:03.090","1694.388"
"00:00:03.100","1731.620"
"00:00:03.110","1675.771"
"00:00:03.120","1675.771"
"00:00:03.130","1685.079"
"00:00:03.140","1694.388"
"00:00:03.150","1694.388"
"00:00:03.160","1703.696"
"00:00:03.170","1694.388"
"00:00:03.180","1675.771"
"00:00:03.190","1694.388"
"00:00:03.200","1713.004"
"00:00:03.210","1675.771"
"00:00:03.220","1703.696"
"00:00:03.230","1694.388"
"00:00:03.240","1703.696"
"00:00:03.250","1694.388"
"00:00:03.260","1685.079"
"00:00:03.270","1685.079"
"00:00:03.280","1703.696"
"00:00:03.290","1685.079"
"00:00:03.300","1675.771"
"00:00:03.310","1694.388"
"00:00:03.320","1703.696"
"00:00:03.330","1685.079"
"00:00:03.340","1685.079"
"00:00:03.350","1685.079"
"00:00:03.360","1694.388"
"00:00:03.370","1675.771"
"00:00:03.380","1694.388"
"00:00:03.390","1694.388"
"00:00:03.400","1675.771"
"00:00:03.410","1685.079"
"00:00:03.420","1694.388"
"00:00:03.430","1694.388"
"00:00:03.440","1694.388"
"00:00:03.450","1675.771"
"00:00:03.460","1703.696"
"00:00:03.470","1703.696"
"00:00:03.480","1685.079"
"00:00:03.490","1703.696"
"00:00:03.500","1703.696"
"00:00:03.510","1694.388"
"00:00:03.520","1703.696"
"00:00:03.530","1685.079"
"00:00:03.540","1713.004"
"00:00:03.550","1685.079"
"00:00:03.560","1694.388"
"00:00:03.570","1685.079"
"00:00:03.580","1685.079"
"00:00:03.590","1685.079"
"00:00:03.600","1685.079"
"00:00:03.610","1685.079"
"00:00:03.620","1703.696"
"00:00:03.630","1694.388"
"00:00:03.640","1694.388"
"00:00:03.650","1685.079"
"00:00:03.660","1694.388"
"00:00:03.670","1685.079"
"00:00:03.680","1675.771"
"00:00:03.690","1685.079"
"00:00:03.700","1685.079"
"00:00:03.710","1694.388"
"00:00:03.720","1685.079"
"00:00:03.730","1694.388"
"00:00:03.740","1675.771"
"00:00:03.750","1703.696"
"00:00:03.760","1703.696"
"00:00:03.770","1685.079"
"00:00:03.780","1685.079"
"00:00:03.790","1685.079"
"00:00:03.800","1703.696"
"00:00:03.810","1675.771"
"00:00:03.820","1685.079"
"00:00:03.830","1694.388"
"00:00:03.840","1685.079"
"00:00:03.850","1685.079"
"00:00:03.860","1703.696"
"00:00:03.870","1703.696"
"00:00:03.880","1675.771"
"00:00:03.890","1703.696"
"00:00:03.900","1713.004"
"00:00:03.910","1685.079"
"00:00:03.920","1675.771"
"00:00:03.930","1685.079"
"00:00:03.940","1675.771"
"00:00:03.950","1675.771"
"00:00:03.960","1694.388"
"00:00:03.970","1694.388"
"00:00:03.980","1675.771"
"00:00:03.990","1675.771"
"00:00:04.000","1694.388"
"00:00:04.010","1685.079"
"00:00:04.020","1694.388"
"00:00:04.030","1694.388"
"00:00:04.040","1675.771"
"00:00:04.050","1675.771"
"00:00:04.060","1703.696"
"00:00:04.070","1694.388"
"00:00:04.080","1685.079"
"00:00:04.090","1685.079"
"00:00:04.100","1675.771"
"00:00:04.110","1694.388"
"00:00:04.120","1675.771"
"00:00:04.130","1685.079"
"00:00:04.140","1685.079"
"00:00:04.150","1685.079"
"00:00:04.160","1703.696"
"00:00:04.170","1703.696"
"00:00:04.180","1703.696"
"00:00:04.190","1703.696"
"00:00:04.200","1685.079"
"00:00:04.210","1694.388"
"00:00:04.220","1685.079"
"00:00:04.230","1675.771"
"00:00:04.240","1685.079"
"00:00:04.250","1722.312"
"00:00:04.260","1685.079"
"00:00:04.270","1713.004"
"00:00:04.280","1685.079"
"00:00:04.290","1703.696"
"00:00:04.300","1685.079"
"00:00:04.310","1703.696"
"00:00:04.320","1703.696"
"00:00:04.330","1703.696"
"00:00:04.340","1703.696"
"00:00:04.350","1713.004"
"00:00:04.360","1685.079"
"00:00:04.370","1675.771"
"00:00:04.380","1694.388"
"00:00:04.390","1703.696"
"00:00:04.400","1685.079"
"00:00:04.410","1703.696"
"00:00:04.420","1685.079"
"00:00:04.430","1685.079"
"00:00:04.440","1694.388"
"00:00:04.450","1685.079"
"00:00:04.460","1675.771"
"00:00:04.470","1694.388"
"00:00:04.480","1685.079"
"00:00:04.490","1685.079"
"00:00:04.500","1675.771"
"00:00:04.510","1685.079"
"00:00:04.520","1713.004"
"00:00:04.530","1675.771"
"00:00:04.540","1703.696"
"00:00:04.550","1694.388"
"00:00:04.560","1694.388"
"00:00:04.570","1694.388"
"00:00:04.580","1703.696"
"00:00:04.590","1675.771"
"00:00:04.600","1675.771"
"00:00:04.610","1685.079"
"00:00:04.620","1703.696"
"00:00:04.630","1694.388"
"00:00:04.640","1694.388"
"00:00:04.650","1685.079"
"00:00:04.660","1685.079"
"00:00:04.670","1675.771"
"00:00:04.680","1685.079"
"00:00:04.690","1703.696"
"00:00:04.700","1685.079"
"00:00:04.710","1694.388"
"00:00:04.720","1694.388"
"00:00:04.730","1694.388"
"00:00:04.740","1685.079"
"00:00:04.750","1703.696"
"00:00:04.760","1694.388"
"00:00:04.770","1675.771"
"00:00:04.780","1694.388"
"00:00:04.790","1685.079"
"00:00:04.800","1685.079"
"00:00:04.810","1694.388"
"00:00:04.820","1694.388"
"00:00:04.830","1713.004"
"00:00:04.840","1694.388"
"00:00:04.850","1694.388"
"00:00:04.860","1685.079"
"00:00:04.870","1703.696"
"00:00:04.880","1703.696"
"00:00:04.890","1685.079"
"00:00:04.900","1703.696"
"00:00:04.910","1685.079"
"00:00:04.920","1685.079"
"00:00:04.930","1685.079"
"00:00:04.940","1703.696"
"00:00:04.950","1713.004"
"00:00:04.960","1694.388"
"00:00:04.970","1675.771"
"00:00:04.980","1703.696"
"00:00:04.990","1703.696"
"00:00:05.000","1694.388"
"00:00:05.010","1694.388"
"00:00:05.020","1685.079"
"00:00:05.030","1694.388"
"00:00:05.040","1685.079"
"00:00:05.050","1685.079"
"00:00:05.060","1675.771"
"00:00:05.070","1694.388"
"00:00:05.080","1685.079"
"00:00:05.090","1703.696"
"00:00:05.100","1685.079"
"00:00:05.110","1685.079"
"00:00:05.120","1703.696"
"00:00:05.130","1675.771"
"00:00:05.140","1703.696"
"00:00:05.150","1685.079"
"00:00:05.160","1703.696"
"00:00:05.170","1694.388"
"00:00:05.180","1703.696"
"00:00:05.190","1675.771"
"00:00:05.200","1694.388"
"00:00:05.210","1685.079"
"00:00:05.220","1703.696"
"00:00:05.230","1703.696"
"00:00:05.240","1675.771"
"00:00:05.250","1703.696"
"00:00:05.260","1675.771"
"00:00:05.270","1694.388"
"00:00:05.280","1675.771"
"00:00:05.290","1703.696"
"00:00:05.300","1713.004"
"00:00:05.310","1713.004"
"00:00:05.320","1694.388"
"00:00:05.330","1694.388"
"00:00:05.340","1685.079"
"00:00:05.350","1703.696"
"00:00:05.360","1703.696"
"00:00:05.370","1694.388"
"00:00:05.380","1694.388"
"00:00:05.390","1675.771"
"00:00:05.400","1685.079"
"00:00:05.410","1713.004"
"00:00:05.420","1703.696"
"00:00:05.430","1694.388"
"00:00:05.440","1685.079"
"00:00:05.450","1685.079"
"00:00:05.460","1694.388"
"00:00:05.470","1675.771"
"00:00:05.480","1675.771"
"00:00:05.490","1703.696"
"00:00:05.500","1694.388"
"00:00:05.510","1694.388"
"00:00:05.520","1675.771"
"00:00:05.530","1685.079"
"00:00:05.540","1694.388"
"00:00:05.550","1713.004"
"00:00:05.560","1675.771"
"00:00:05.570","1713.004"
"00:00:05.580","1675.771"
"00:00:05.590","1703.696"
"00:00:05.600","1694.388"
"00:00:05.610","1713.004"
"00:00:05.620","1685.079"
"00:00:05.630","1713.004"
"00:00:05.640","1694.388"
"00:00:05.650","1703.696"
"00:00:05.660","1685.079"
"00:00:05.670","1694.388"
"00:00:05.680","1713.004"
"00:00:05.690","1694.388"
"00:00:05.700","1694.388"
"00:00:05.710","1703.696"
"00:00:05.720","1703.696"
"00:00:05.730","1685.079"
"00:00:05.740","1694.388"
"00:00:05.750","1703.696"
"00:00:05.760","1694.388"
"00:00:05.770","1685.079"
"00:00:05.780","1703.696"
"00:00:05.790","1675.771"
"00:00:05.800","1694.388"
"00:00:05.810","1685.079"
"00:00:05.820","1713.004"
"00:00:05.830","1685.079"
"00:00:05.840","1685.079"
"00:00:05.850","1675.771"
"00:00:05.860","1685.079"
"00:00:05.870","1703.696"
"00:00:05.880","1694.388"
"00:00:05.890","1685.079"
