"","Channel A Last (mV)"
"00:00:02.120","1629.231"
"00:00:02.130","1629.231"
"00:00:02.140","1619.922"
"00:00:02.150","1647.847"
"00:00:02.160","1610.614"
"00:00:02.170","1647.847"
"00:00:02.180","1638.539"
"00:00:02.190","1610.614"
"00:00:02.200","1638.539"
"00:00:02.210","1629.231"
"00:00:02.220","1638.539"
"00:00:02.230","1619.922"
"00:00:02.240","1638.539"
"00:00:02.250","1657.155"
"00:00:02.260","1647.847"
"00:00:02.270","1638.539"
"00:00:02.280","1647.847"
"00:00:02.290","1638.539"
"00:00:02.300","1657.155"
"00:00:02.310","1638.539"
"00:00:02.320","1629.231"
"00:00:02.330","1629.231"
"00:00:02.340","1657.155"
"00:00:02.350","1657.155"
"00:00:02.360","1647.847"
"00:00:02.370","1647.847"
"00:00:02.380","1629.231"
"00:00:02.390","1647.847"
"00:00:02.400","1647.847"
"00:00:02.410","1638.539"
"00:00:02.420","1638.539"
"00:00:02.430","1647.847"
"00:00:02.440","1638.539"
"00:00:02.450","1647.847"
"00:00:02.460","1619.922"
"00:00:02.470","1619.922"
"00:00:02.480","1638.539"
"00:00:02.490","1629.231"
"00:00:02.500","1638.539"
"00:00:02.510","1619.922"
"00:00:02.520","1647.847"
"00:00:02.530","1619.922"
"00:00:02.540","1619.922"
"00:00:02.550","1629.231"
"00:00:02.560","1610.614"
"00:00:02.570","1647.847"
"00:00:02.580","1629.231"
"00:00:02.590","1638.539"
"00:00:02.600","1601.306"
"00:00:02.610","1629.231"
"00:00:02.620","1629.231"
"00:00:02.630","1619.922"
"00:00:02.640","1629.231"
"00:00:02.650","1638.539"
"00:00:02.660","1629.231"
"00:00:02.670","1647.847"
"00:00:02.680","1619.922"
"00:00:02.690","1629.231"
"00:00:02.700","1629.231"
"00:00:02.710","1647.847"
"00:00:02.720","1619.922"
"00:00:02.730","1610.614"
"00:00:02.740","1629.231"
"00:00:02.750","1638.539"
"00:00:02.760","1619.922"
"00:00:02.770","1638.539"
"00:00:02.780","1629.231"
"00:00:02.790","1638.539"
"00:00:02.800","1591.998"
"00:00:02.810","1619.922"
"00:00:02.820","1647.847"
"00:00:02.830","1619.922"
"00:00:02.840","1619.922"
"00:00:02.850","1638.539"
"00:00:02.860","1629.231"
"00:00:02.870","1629.231"
"00:00:02.880","1610.614"
"00:00:02.890","1638.539"
"00:00:02.900","1619.922"
