"","Channel A Last (mV)"
"00:00:00.000","837.733"
"00:00:00.010","837.733"
"00:00:00.020","837.733"
"00:00:00.030","837.733"
"00:00:00.040","837.733"
"00:00:00.050","837.733"
"00:00:00.060","837.733"
"00:00:00.070","837.733"
"00:00:00.080","837.733"
"00:00:00.090","837.733"
"00:00:00.100","837.733"
"00:00:00.110","837.733"
"00:00:00.120","837.733"
"00:00:00.130","837.733"
"00:00:00.140","837.733"
"00:00:00.150","837.733"
"00:00:00.160","837.733"
"00:00:00.170","837.733"
"00:00:00.180","837.733"
"00:00:00.190","837.733"
"00:00:00.200","837.733"
"00:00:00.210","837.733"
"00:00:00.220","837.733"
"00:00:00.230","837.733"
"00:00:00.240","837.733"
"00:00:00.250","837.733"
"00:00:00.260","837.733"
"00:00:00.270","847.041"
"00:00:00.280","837.733"
"00:00:00.290","837.733"
"00:00:00.300","837.733"
"00:00:00.310","837.733"
"00:00:00.320","837.733"
"00:00:00.330","837.733"
"00:00:00.340","837.733"
"00:00:00.350","837.733"
"00:00:00.360","837.733"
"00:00:00.370","837.733"
"00:00:00.380","837.733"
"00:00:00.390","837.733"
"00:00:00.400","837.733"
"00:00:00.410","837.733"
"00:00:00.420","847.041"
"00:00:00.430","837.733"
"00:00:00.440","837.733"
"00:00:00.450","837.733"
"00:00:00.460","837.733"
"00:00:00.470","837.733"
"00:00:00.480","837.733"
"00:00:00.490","837.733"
"00:00:00.500","837.733"
"00:00:00.510","837.733"
"00:00:00.520","837.733"
"00:00:00.530","837.733"
"00:00:00.540","837.733"
"00:00:00.550","837.733"
"00:00:00.560","837.733"
"00:00:00.570","837.733"
"00:00:00.580","837.733"
"00:00:00.590","837.733"
"00:00:00.600","837.733"
"00:00:00.610","837.733"
"00:00:00.620","837.733"
"00:00:00.630","837.733"
"00:00:00.640","837.733"
"00:00:00.650","837.733"
"00:00:00.660","837.733"
"00:00:00.670","837.733"
"00:00:00.680","837.733"
"00:00:00.690","837.733"
"00:00:00.700","837.733"
"00:00:00.710","837.733"
"00:00:00.720","837.733"
"00:00:00.730","837.733"
"00:00:00.740","837.733"
"00:00:00.750","837.733"
"00:00:00.760","837.733"
"00:00:00.770","837.733"
"00:00:00.780","837.733"
"00:00:00.790","837.733"
"00:00:00.800","837.733"
"00:00:00.810","837.733"
"00:00:00.820","837.733"
"00:00:00.830","837.733"
"00:00:00.840","837.733"
"00:00:00.850","837.733"
"00:00:00.860","837.733"
"00:00:00.870","847.041"
"00:00:00.880","837.733"
"00:00:00.890","837.733"
"00:00:00.900","837.733"
"00:00:00.910","837.733"
"00:00:00.920","837.733"
"00:00:00.930","837.733"
"00:00:00.940","837.733"
"00:00:00.950","837.733"
"00:00:00.960","837.733"
"00:00:00.970","837.733"
"00:00:00.980","837.733"
"00:00:00.990","828.425"
"00:00:01.000","837.733"
"00:00:01.010","837.733"
"00:00:01.020","837.733"
"00:00:01.030","837.733"
"00:00:01.040","837.733"
"00:00:01.050","837.733"
"00:00:01.060","837.733"
"00:00:01.070","837.733"
"00:00:01.080","837.733"
"00:00:01.090","837.733"
"00:00:01.100","837.733"
"00:00:01.110","837.733"
"00:00:01.120","837.733"
"00:00:01.130","837.733"
"00:00:01.140","837.733"
"00:00:01.150","837.733"
"00:00:01.160","837.733"
"00:00:01.170","837.733"
"00:00:01.180","837.733"
"00:00:01.190","837.733"
"00:00:01.200","837.733"
"00:00:01.210","837.733"
"00:00:01.220","837.733"
"00:00:01.230","837.733"
"00:00:01.240","837.733"
"00:00:01.250","837.733"
"00:00:01.260","837.733"
"00:00:01.270","837.733"
"00:00:01.280","837.733"
"00:00:01.290","837.733"
"00:00:01.300","837.733"
"00:00:01.310","837.733"
"00:00:01.320","837.733"
"00:00:01.330","837.733"
"00:00:01.340","837.733"
"00:00:01.350","837.733"
"00:00:01.360","837.733"
"00:00:01.370","847.041"
"00:00:01.380","837.733"
"00:00:01.390","837.733"
"00:00:01.400","837.733"
"00:00:01.410","837.733"
"00:00:01.420","837.733"
"00:00:01.430","837.733"
"00:00:01.440","837.733"
"00:00:01.450","837.733"
"00:00:01.460","837.733"
"00:00:01.470","837.733"
"00:00:01.480","837.733"
"00:00:01.490","837.733"
"00:00:01.500","837.733"
"00:00:01.510","837.733"
"00:00:01.520","837.733"
"00:00:01.530","837.733"
"00:00:01.540","837.733"
"00:00:01.550","828.425"
"00:00:01.560","837.733"
"00:00:01.570","837.733"
"00:00:01.580","837.733"
"00:00:01.590","837.733"
"00:00:01.600","837.733"
"00:00:01.610","837.733"
"00:00:01.620","837.733"
"00:00:01.630","837.733"
"00:00:01.640","837.733"
"00:00:01.650","837.733"
"00:00:01.660","837.733"
"00:00:01.670","837.733"
"00:00:01.680","837.733"
"00:00:01.690","837.733"
"00:00:01.700","837.733"
"00:00:01.710","837.733"
"00:00:01.720","837.733"
"00:00:01.730","837.733"
"00:00:01.740","819.117"
"00:00:01.750","828.425"
"00:00:01.760","837.733"
"00:00:01.770","837.733"
"00:00:01.780","837.733"
"00:00:01.790","837.733"
"00:00:01.800","837.733"
"00:00:01.810","837.733"
"00:00:01.820","837.733"
"00:00:01.830","837.733"
"00:00:01.840","837.733"
"00:00:01.850","837.733"
"00:00:01.860","837.733"
"00:00:01.870","837.733"
"00:00:01.880","837.733"
"00:00:01.890","837.733"
"00:00:01.900","837.733"
"00:00:01.910","837.733"
"00:00:01.920","837.733"
"00:00:01.930","837.733"
"00:00:01.940","837.733"
"00:00:01.950","837.733"
"00:00:01.960","837.733"
"00:00:01.970","837.733"
"00:00:01.980","837.733"
"00:00:01.990","837.733"
"00:00:02.000","837.733"
"00:00:02.010","837.733"
"00:00:02.020","837.733"
"00:00:02.030","837.733"
"00:00:02.040","837.733"
"00:00:02.050","837.733"
"00:00:02.060","837.733"
"00:00:02.070","837.733"
"00:00:02.080","837.733"
"00:00:02.090","837.733"
"00:00:02.100","837.733"
"00:00:02.110","837.733"
"00:00:02.120","837.733"
"00:00:02.130","837.733"
"00:00:02.140","837.733"
"00:00:02.150","837.733"
"00:00:02.160","837.733"
"00:00:02.170","837.733"
"00:00:02.180","837.733"
"00:00:02.190","837.733"
"00:00:02.200","837.733"
"00:00:02.210","837.733"
"00:00:02.220","837.733"
"00:00:02.230","837.733"
"00:00:02.240","837.733"
"00:00:02.250","837.733"
"00:00:02.260","837.733"
"00:00:02.270","837.733"
"00:00:02.280","837.733"
"00:00:02.290","837.733"
"00:00:02.300","837.733"
"00:00:02.310","837.733"
"00:00:02.320","837.733"
"00:00:02.330","837.733"
"00:00:02.340","837.733"
"00:00:02.350","837.733"
"00:00:02.360","837.733"
"00:00:02.370","837.733"
"00:00:02.380","837.733"
"00:00:02.390","837.733"
"00:00:02.400","837.733"
"00:00:02.410","837.733"
"00:00:02.420","837.733"
"00:00:02.430","837.733"
"00:00:02.440","837.733"
"00:00:02.450","837.733"
"00:00:02.460","837.733"
"00:00:02.470","837.733"
"00:00:02.480","837.733"
"00:00:02.490","837.733"
"00:00:02.500","837.733"
"00:00:02.510","837.733"
"00:00:02.520","837.733"
"00:00:02.530","837.733"
"00:00:02.540","837.733"
"00:00:02.550","837.733"
"00:00:02.560","837.733"
"00:00:02.570","837.733"
"00:00:02.580","837.733"
"00:00:02.590","837.733"
"00:00:02.600","837.733"
"00:00:02.610","837.733"
"00:00:02.620","837.733"
"00:00:02.630","837.733"
"00:00:02.640","837.733"
"00:00:02.650","837.733"
