"","Channel A Last (mV)"
"00:00:02.270","121.006"
"00:00:02.280","186.163"
"00:00:02.290","176.855"
"00:00:02.300","158.238"
"00:00:02.310","167.547"
"00:00:02.320","176.855"
"00:00:02.330","139.622"
"00:00:02.340","158.238"
"00:00:02.350","167.547"
"00:00:02.360","176.855"
"00:00:02.370","148.930"
"00:00:02.380","158.238"
"00:00:02.390","167.547"
"00:00:02.400","176.855"
"00:00:02.410","148.930"
"00:00:02.420","176.855"
"00:00:02.430","139.622"
"00:00:02.440","167.547"
"00:00:02.450","158.238"
"00:00:02.460","176.855"
"00:00:02.470","158.238"
"00:00:02.480","167.547"
"00:00:02.490","158.238"
"00:00:02.500","186.163"
"00:00:02.510","176.855"
"00:00:02.520","167.547"
"00:00:02.530","167.547"
"00:00:02.540","167.547"
"00:00:02.550","148.930"
"00:00:02.560","176.855"
"00:00:02.570","176.855"
"00:00:02.580","148.930"
"00:00:02.590","176.855"
"00:00:02.600","176.855"
"00:00:02.610","167.547"
"00:00:02.620","148.930"
"00:00:02.630","167.547"
"00:00:02.640","167.547"
"00:00:02.650","158.238"
"00:00:02.660","176.855"
"00:00:02.670","158.238"
"00:00:02.680","167.547"
"00:00:02.690","176.855"
"00:00:02.700","139.622"
"00:00:02.710","158.238"
"00:00:02.720","176.855"
"00:00:02.730","176.855"
"00:00:02.740","186.163"
"00:00:02.750","158.238"
"00:00:02.760","176.855"
"00:00:02.770","167.547"
"00:00:02.780","167.547"
"00:00:02.790","186.163"
"00:00:02.800","158.238"
"00:00:02.810","167.547"
"00:00:02.820","148.930"
"00:00:02.830","158.238"
"00:00:02.840","158.238"
"00:00:02.850","139.622"
"00:00:02.860","167.547"
"00:00:02.870","139.622"
"00:00:02.880","167.547"
"00:00:02.890","167.547"
"00:00:02.900","158.238"
"00:00:02.910","139.622"
"00:00:02.920","158.238"
"00:00:02.930","158.238"
"00:00:02.940","186.163"
"00:00:02.950","176.855"
"00:00:02.960","148.930"
"00:00:02.970","139.622"
"00:00:02.980","167.547"
"00:00:02.990","148.930"
"00:00:03.000","158.238"
"00:00:03.010","158.238"
"00:00:03.020","158.238"
