Time	Channel A
(s)	(V)

0.11733426	0.00000000
0.11800094	-0.01870079
0.11866761	0.03746309
0.11933428	0.00000000
0.12000095	0.00000000
0.12066762	0.00000000
0.12133430	0.00000000
0.12200097	0.00000000
0.12266764	0.00000000
0.12333431	0.00000000
0.12400098	0.01870079
0.12466766	0.00000000
0.12533433	0.00000000
0.12600100	0.00000000
0.12666767	0.00000000
0.12733434	0.00000000
0.12800102	-0.01870079
0.12866769	0.00000000
0.12933436	0.01870079
0.13000103	0.00000000
0.13066770	0.01870079
0.13133438	0.01870079
0.13200105	0.00000000
0.13266772	0.00000000
0.13333439	0.00000000
0.13400106	0.00000000
0.13466774	0.00000000
0.13533441	0.00000000
0.13600108	-0.05622539
0.13666775	0.00000000
0.13733442	0.00000000
0.13800109	0.00000000
0.13866777	0.00000000
0.13933444	0.00000000
0.14000111	-0.01870079
0.14066778	0.00000000
0.14133445	0.00000000
0.14200113	0.00000000
0.14266780	0.00000000
0.14333447	0.01870079
0.14400114	0.00000000
0.14466781	0.01870079
0.14533449	0.00000000
0.14600116	0.00000000
0.14666783	0.00000000
0.14733450	0.00000000
0.14800117	0.00000000
0.14866785	0.00000000
0.14933452	0.00000000
0.15000119	-0.01870079
0.15066786	0.00000000
0.15133453	0.00000000
0.15200121	0.01870079
0.15266788	0.00000000
0.15333455	0.00000000
0.15400122	0.00000000
0.15466789	-0.01870079
0.15533457	0.00000000
0.15600124	0.00000000
0.15666791	0.01870079
0.15733458	0.05622539
0.15800125	0.00000000
0.15866793	0.01870079
0.15933460	0.01870079
0.16000127	0.00000000
0.16066794	0.00000000
0.16133461	0.00000000
0.16200129	0.00000000
0.16266796	0.00000000
0.16333463	0.00000000
0.16400130	-0.01870079
0.16466797	0.03746309
0.16533465	0.00000000
0.16600132	0.00000000
0.16666799	0.01870079
0.16733466	0.00000000
0.16800133	0.01870079
0.16866800	0.00000000
0.16933468	0.01870079
0.17000135	0.00000000
0.17066802	0.00000000
0.17133469	0.00000000
0.17200136	0.00000000
0.17266804	0.01870079
0.17333471	0.00000000
0.17400138	0.00000000
0.17466805	0.00000000
0.17533472	0.00000000
0.17600140	0.00000000
0.17666807	0.00000000
0.17733474	0.00000000
0.17800141	0.00000000
0.17866808	0.00000000
0.17933476	0.00000000
0.18000143	0.00000000
0.18066810	0.00000000
0.18133477	0.00000000
0.18200144	0.01870079
0.18266812	0.00000000
0.18333479	0.00000000
0.18400146	0.00000000
0.18466813	0.00000000
0.18533480	0.01870079
0.18600148	0.00000000
0.18666815	0.00000000
0.18733482	0.00000000
0.18800149	0.00000000
0.18866816	0.00000000
0.18933484	0.00000000
0.19000151	0.00000000
0.19066818	0.00000000
0.19133485	0.00000000
0.19200152	0.00000000
0.19266820	0.00000000
0.19333487	0.00000000
0.19400154	0.00000000
0.19466821	0.00000000
0.19533488	0.00000000
0.19600156	0.00000000
0.19666823	0.00000000
0.19733490	0.00000000
0.19800157	0.00000000
0.19866824	0.01870079
0.19933491	0.00000000
0.20000159	0.01870079
0.20066826	0.00000000
0.20133493	0.00000000
0.20200160	0.05622539
0.20266827	0.00000000
0.20333495	0.00000000
0.20400162	0.00000000
0.20466829	0.00000000
0.20533496	0.00000000
0.20600163	0.00000000
0.20666831	0.00000000
0.20733498	0.00000000
0.20800165	0.00000000
0.20866832	0.00000000
0.20933499	0.01870079
0.21000167	0.01870079
0.21066834	0.00000000
0.21133501	0.00000000
0.21200168	0.00000000
0.21266835	0.01870079
0.21333503	0.01870079
0.21400170	0.00000000
0.21466837	0.01870079
0.21533504	-0.01870079
0.21600171	0.01870079
0.21666839	0.00000000
0.21733506	0.00000000
0.21800173	0.00000000
0.21866840	0.00000000
0.21933507	0.01870079
0.22000175	0.00000000
0.22066842	0.01870079
0.22133509	0.00000000
0.22200176	0.01870079
0.22266843	0.00000000
0.22333511	0.00000000
0.22400178	0.00000000
0.22466845	0.00000000
0.22533512	0.00000000
0.22600179	0.01870079
0.22666847	0.00000000
0.22733514	0.00000000
0.22800181	0.00000000
0.22866848	0.00000000
0.22933515	0.00000000
0.23000182	0.00000000
0.23066850	0.00000000
0.23133517	0.00000000
0.23200184	0.00000000
0.23266851	0.00000000
0.23333518	0.00000000
0.23400186	0.00000000
0.23466853	0.01870079
0.23533520	0.00000000
0.23600187	0.00000000
0.23666854	0.00000000
0.23733522	0.00000000
0.23800189	0.00000000
0.23866856	0.00000000
0.23933523	0.00000000
0.24000190	0.05622539
0.24066858	0.00000000
0.24133525	-0.03746309
0.24200192	0.00000000
0.24266859	0.00000000
0.24333526	0.00000000
0.24400194	0.00000000
0.24466861	0.00000000
0.24533528	0.01870079
0.24600195	0.00000000
0.24666862	0.00000000
0.24733530	0.00000000
0.24800197	0.00000000
0.24866864	0.01870079
0.24933531	0.00000000
0.25000198	0.00000000
0.25066866	0.01870079
0.25133533	0.00000000
0.25200200	0.00000000
0.25266867	0.00000000
0.25333534	0.01870079
0.25400202	0.00000000
0.25466869	0.00000000
0.25533536	0.00000000
0.25600203	0.00000000
0.25666870	0.00000000
0.25733538	0.00000000
0.25800205	0.00000000
0.25866872	0.00000000
0.25933539	0.01870079
0.26000206	0.00000000
0.26066873	0.00000000
0.26133541	0.00000000
0.26200208	0.00000000
0.26266875	0.00000000
0.26333542	0.03746309
0.26400209	0.01870079
0.26466877	0.00000000
0.26533544	0.00000000
0.26600211	0.00000000
0.26666878	0.00000000
0.26733545	0.00000000
0.26800213	0.00000000
0.26866880	-0.07492618
0.26933547	0.00000000
0.27000214	0.00000000
0.27066881	0.00000000
0.27133549	0.00000000
0.27200216	0.00000000
0.27266883	0.00000000
0.27333550	0.05622539
0.27400217	0.00000000
0.27466885	0.01870079
0.27533552	0.00000000
0.27600219	0.01870079
0.27666886	0.00000000
0.27733553	0.00000000
0.27800221	0.00000000
0.27866888	0.01870079
0.27933555	0.01870079
0.28000222	0.00000000
0.28066889	0.00000000
0.28133557	0.00000000
0.28200224	0.00000000
0.28266891	0.01870079
0.28333558	0.00000000
0.28400225	0.00000000
0.28466893	0.00000000
0.28533560	0.00000000
0.28600227	0.00000000
0.28666894	0.00000000
0.28733561	0.00000000
0.28800229	0.00000000
0.28866896	0.00000000
0.28933563	0.00000000
0.29000230	0.00000000
0.29066897	0.00000000
0.29133564	0.00000000
0.29200232	0.00000000
0.29266899	0.00000000
0.29333566	0.00000000
0.29400233	0.00000000
0.29466900	0.00000000
0.29533568	0.00000000
0.29600235	0.00000000
0.29666902	0.00000000
0.29733569	0.01870079
0.29800236	0.00000000
0.29866904	0.00000000
0.29933571	0.01870079
0.30000238	0.00000000
0.30066905	0.01870079
0.30133572	0.00000000
0.30200240	0.00000000
0.30266907	0.00000000
0.30333574	0.00000000
0.30400241	0.01870079
0.30466908	0.00000000
0.30533576	0.00000000
0.30600243	0.01870079
0.30666910	0.00000000
0.30733577	0.01870079
0.30800244	0.00000000
0.30866912	0.00000000
0.30933579	0.00000000
0.31000246	0.00000000
0.31066913	0.00000000
0.31133580	0.00000000
0.31200248	0.00000000
0.31266915	0.00000000
0.31333582	0.00000000
0.31400249	-0.01870079
0.31466916	0.00000000
0.31533584	0.00000000
0.31600251	0.00000000
0.31666918	0.00000000
0.31733585	0.00000000
0.31800252	0.01870079
0.31866920	0.00000000
0.31933587	0.00000000
0.32000254	0.00000000
0.32066921	0.00000000
0.32133588	0.00000000
0.32200255	0.00000000
0.32266923	0.00000000
0.32333590	0.00000000
0.32400257	0.00000000
0.32466924	0.00000000
0.32533591	0.00000000
0.32600259	0.00000000
0.32666926	0.00000000
0.32733593	0.00000000
0.32800260	0.00000000
0.32866927	0.01870079
0.32933595	0.00000000
0.33000262	0.00000000
0.33066929	0.01870079
0.33133596	-0.01870079
0.33200263	0.00000000
0.33266931	0.00000000
0.33333598	0.01870079
0.33400265	0.00000000
0.33466932	0.00000000
0.33533599	0.00000000
0.33600267	0.00000000
0.33666934	0.00000000
0.33733601	0.00000000
0.33800268	0.00000000
0.33866935	0.00000000
0.33933603	0.00000000
0.34000270	0.00000000
0.34066937	0.00000000
0.34133604	0.00000000
0.34200271	0.00000000
0.34266939	0.00000000
0.34333606	0.01870079
0.34400273	0.00000000
0.34466940	0.00000000
0.34533607	0.00000000
0.34600275	0.00000000
0.34666942	0.00000000
0.34733609	0.00000000
0.34800276	0.01870079
0.34866943	0.00000000
0.34933611	0.00000000
0.35000278	0.00000000
0.35066945	0.00000000
0.35133612	0.01870079
0.35200279	0.00000000
0.35266946	0.01870079
0.35333614	0.00000000
0.35400281	0.00000000
0.35466948	0.00000000
0.35533615	0.01870079
0.35600282	0.00000000
0.35666950	0.00000000
0.35733617	0.00000000
0.35800284	0.00000000
0.35866951	0.00000000
0.35933618	0.01870079
0.36000286	0.00000000
0.36066953	0.00000000
0.36133620	0.00000000
0.36200287	0.00000000
0.36266954	0.00000000
0.36333622	0.00000000
0.36400289	0.00000000
0.36466956	0.00000000
0.36533623	0.00000000
0.36600290	0.00000000
0.36666958	0.00000000
0.36733625	0.00000000
0.36800292	0.00000000
0.36866959	0.00000000
0.36933626	0.00000000
0.37000294	0.00000000
0.37066961	0.01870079
0.37133628	0.00000000
0.37200295	0.00000000
0.37266962	0.01870079
0.37333630	0.00000000
0.37400297	0.00000000
0.37466964	0.00000000
0.37533631	0.00000000
0.37600298	0.00000000
0.37666966	0.00000000
0.37733633	0.00000000
0.37800300	0.00000000
0.37866967	0.00000000
0.37933634	0.01870079
0.38000302	0.00000000
0.38066969	0.01870079
0.38133636	0.00000000
0.38200303	0.00000000
0.38266970	0.00000000
0.38333637	0.01870079
0.38400305	0.00000000
0.38466972	0.00000000
0.38533639	0.01870079
0.38600306	0.00000000
0.38666973	0.00000000
0.38733641	0.00000000
0.38800308	0.01870079
0.38866975	0.00000000
0.38933642	0.00000000
0.39000309	0.00000000
0.39066977	0.01870079
0.39133644	0.00000000
0.39200311	0.00000000
0.39266978	0.00000000
0.39333645	0.00000000
0.39400313	0.00000000
0.39466980	0.00000000
0.39533647	0.00000000
0.39600314	0.00000000
0.39666981	0.00000000
0.39733649	0.00000000
0.39800316	0.00000000
0.39866983	0.00000000
0.39933650	0.00000000
0.40000317	0.01870079
0.40066985	0.00000000
0.40133652	0.00000000
0.40200319	0.00000000
0.40266986	0.00000000
0.40333653	0.01870079
0.40400321	0.00000000
0.40466988	0.00000000
0.40533655	0.01870079
0.40600322	0.01870079
0.40666989	0.00000000
0.40733657	0.01870079
0.40800324	0.01870079
0.40866991	0.00000000
0.40933658	0.00000000
0.41000325	0.00000000
0.41066993	0.00000000
0.41133660	0.03746309
0.41200327	0.00000000
0.41266994	-0.03746309
0.41333661	0.00000000
0.41400328	0.00000000
0.41466996	0.00000000
0.41533663	0.00000000
0.41600330	0.00000000
0.41666997	0.01870079
0.41733664	0.01870079
0.41800332	0.01870079
0.41866999	0.00000000
0.41933666	0.01870079
0.42000333	0.00000000
0.42067000	0.00000000
0.42133668	0.01870079
0.42200335	-0.01870079
0.42267002	0.00000000
0.42333669	0.00000000
0.42400336	0.00000000
0.42467004	0.00000000
0.42533671	0.00000000
0.42600338	0.00000000
0.42667005	0.00000000
0.42733672	0.00000000
0.42800340	0.01870079
0.42867007	0.00000000
0.42933674	0.00000000
0.43000341	0.01870079
0.43067008	0.00000000
0.43133676	0.00000000
0.43200343	0.00000000
0.43267010	0.00000000
0.43333677	0.00000000
0.43400344	0.00000000
0.43467012	0.00000000
0.43533679	0.00000000
0.43600346	0.00000000
0.43667013	0.01870079
0.43733680	0.00000000
0.43800348	0.00000000
0.43867015	0.00000000
0.43933682	0.00000000
0.44000349	0.00000000
0.44067016	0.00000000
0.44133684	0.00000000
0.44200351	0.00000000
0.44267018	0.00000000
0.44333685	0.00000000
0.44400352	0.00000000
0.44467019	0.00000000
0.44533687	0.00000000
0.44600354	0.01870079
0.44667021	0.00000000
0.44733688	0.00000000
0.44800355	0.00000000
0.44867023	0.00000000
0.44933690	0.00000000
0.45000357	0.00000000
0.45067024	0.00000000
0.45133691	0.00000000
0.45200359	0.00000000
0.45267026	0.00000000
0.45333693	0.00000000
0.45400360	0.00000000
0.45467027	0.00000000
0.45533695	0.00000000
0.45600362	0.00000000
0.45667029	0.00000000
0.45733696	0.00000000
0.45800363	0.00000000
0.45867031	0.00000000
0.45933698	0.00000000
0.46000365	0.00000000
0.46067032	0.00000000
0.46133699	0.00000000
0.46200367	0.00000000
0.46267034	0.00000000
0.46333701	0.00000000
0.46400368	0.00000000
0.46467035	0.00000000
0.46533703	0.00000000
0.46600370	0.00000000
0.46667037	-0.03746309
0.46733704	0.00000000
0.46800371	0.00000000
0.46867039	0.01870079
0.46933706	0.00000000
0.47000373	0.00000000
0.47067040	0.00000000
0.47133707	0.00000000
0.47200375	0.00000000
0.47267042	0.00000000
0.47333709	0.00000000
0.47400376	0.00000000
0.47467043	0.00000000
0.47533710	0.00000000
0.47600378	0.00000000
0.47667045	0.00000000
0.47733712	0.00000000
0.47800379	0.00000000
0.47867046	0.00000000
0.47933714	0.00000000
0.48000381	0.05622539
0.48067048	0.00000000
0.48133715	0.00000000
0.48200382	0.00000000
0.48267050	0.00000000
0.48333717	0.00000000
0.48400384	0.05622539
0.48467051	0.00000000
0.48533718	0.00000000
0.48600386	0.01870079
0.48667053	0.00000000
0.48733720	0.00000000
0.48800387	0.00000000
0.48867054	0.00000000
0.48933722	0.00000000
0.49000389	0.01870079
0.49067056	0.01870079
0.49133723	0.00000000
0.49200390	0.00000000
0.49267058	0.00000000
0.49333725	0.00000000
0.49400392	0.00000000
0.49467059	0.00000000
0.49533726	0.00000000
0.49600394	0.00000000
0.49667061	0.00000000
0.49733728	0.00000000
0.49800395	0.00000000
0.49867062	0.00000000
0.49933730	0.00000000
0.50000397	0.00000000
0.50067064	0.00000000
0.50133731	0.00000000
0.50200398	0.03746309
0.50267066	0.00000000
0.50333733	0.03746309
0.50400400	0.00000000
0.50467067	0.00000000
0.50533734	0.00000000
0.50600401	0.00000000
0.50667069	0.00000000
0.50733736	0.00000000
0.50800403	0.00000000
0.50867070	0.00000000
0.50933737	0.00000000
0.51000405	0.00000000
0.51067072	0.00000000
0.51133739	0.00000000
0.51200406	0.00000000
0.51267073	0.00000000
0.51333741	0.01870079
0.51400408	0.01870079
0.51467075	0.00000000
0.51533742	0.00000000
0.51600409	0.00000000
0.51667077	0.01870079
0.51733744	0.00000000
0.51800411	0.00000000
0.51867078	0.01870079
0.51933745	0.00000000
0.52000413	0.00000000
0.52067080	0.00000000
0.52133747	0.00000000
0.52200414	0.00000000
0.52267081	0.00000000
0.52333749	0.00000000
0.52400416	0.00000000
0.52467083	0.00000000
0.52533750	0.00000000
0.52600417	0.01870079
0.52667085	0.00000000
0.52733752	0.00000000
0.52800419	0.00000000
0.52867086	0.00000000
0.52933753	0.01870079
0.53000421	0.01870079
0.53067088	0.01870079
0.53133755	0.00000000
0.53200422	0.00000000
0.53267089	0.00000000
0.53333757	0.00000000
0.53400424	0.00000000
0.53467091	0.00000000
0.53533758	0.00000000
0.53600425	0.00000000
0.53667092	0.00000000
0.53733760	0.00000000
0.53800427	0.00000000
0.53867094	0.00000000
0.53933761	0.00000000
0.54000428	0.00000000
0.54067096	0.00000000
0.54133763	0.01870079
0.54200430	0.00000000
0.54267097	0.00000000
0.54333764	0.00000000
0.54400432	0.00000000
0.54467099	0.00000000
0.54533766	0.00000000
0.54600433	0.00000000
0.54667100	0.00000000
0.54733768	0.00000000
0.54800435	0.00000000
0.54867102	0.00000000
0.54933769	0.01870079
0.55000436	0.00000000
0.55067104	0.00000000
0.55133771	0.00000000
0.55200438	0.00000000
0.55267105	0.00000000
0.55333772	0.00000000
0.55400440	0.05622539
0.55467107	0.00000000
0.55533774	0.00000000
0.55600441	0.00000000
0.55667108	0.00000000
0.55733776	0.00000000
0.55800443	0.00000000
0.55867110	0.01870079
0.55933777	0.01870079
0.56000444	0.00000000
0.56067112	0.00000000
0.56133779	0.00000000
0.56200446	0.01870079
0.56267113	0.00000000
0.56333780	0.00000000
0.56400448	0.01870079
0.56467115	0.00000000
0.56533782	0.01870079
0.56600449	0.00000000
0.56667116	0.01870079
0.56733783	0.00000000
0.56800451	0.00000000
0.56867118	0.01870079
0.56933785	0.00000000
0.57000452	0.00000000
0.57067119	0.00000000
0.57133787	0.00000000
0.57200454	0.00000000
0.57267121	0.00000000
0.57333788	0.00000000
0.57400455	0.00000000
0.57467123	0.00000000
0.57533790	0.00000000
0.57600457	0.00000000
0.57667124	0.00000000
0.57733791	0.00000000
0.57800459	0.00000000
0.57867126	0.00000000
0.57933793	0.00000000
0.58000460	0.01870079
0.58067127	0.00000000
0.58133795	0.00000000
0.58200462	0.00000000
0.58267129	0.00000000
0.58333796	0.00000000
0.58400463	0.00000000
0.58467131	0.00000000
0.58533798	0.00000000
0.58600465	0.00000000
0.58667132	0.00000000
0.58733799	0.00000000
0.58800467	0.00000000
0.58867134	0.00000000
0.58933801	0.00000000
0.59000468	0.00000000
0.59067135	0.00000000
0.59133803	0.05622539
0.59200470	0.00000000
0.59267137	0.00000000
0.59333804	0.00000000
0.59400471	0.00000000
0.59467139	0.00000000
0.59533806	0.00000000
0.59600473	0.00000000
0.59667140	0.00000000
0.59733807	0.00000000
0.59800474	0.00000000
0.59867142	0.00000000
0.59933809	0.00000000
0.60000476	0.00000000
0.60067143	0.00000000
0.60133810	0.00000000
0.60200478	0.00000000
0.60267145	0.00000000
0.60333812	0.01870079
0.60400479	0.00000000
0.60467146	0.00000000
0.60533814	0.00000000
0.60600481	0.00000000
0.60667148	0.00000000
0.60733815	0.00000000
0.60800482	0.01870079
0.60867150	0.00000000
0.60933817	0.00000000
0.61000484	0.00000000
0.61067151	0.00000000
0.61133818	0.00000000
0.61200486	0.00000000
0.61267153	0.00000000
0.61333820	0.00000000
0.61400487	0.00000000
0.61467154	0.01870079
0.61533822	0.00000000
0.61600489	0.00000000
0.61667156	0.01870079
0.61733823	0.00000000
0.61800490	0.00000000
0.61867158	0.00000000
0.61933825	0.00000000
0.62000492	0.00000000
0.62067159	0.01870079
0.62133826	0.00000000
0.62200494	0.00000000
0.62267161	0.00000000
0.62333828	0.00000000
0.62400495	0.00000000
0.62467162	0.00000000
0.62533830	0.00000000
0.62600497	0.01870079
0.62667164	0.00000000
0.62733831	0.00000000
0.62800498	0.00000000
0.62867165	0.00000000
0.62933833	0.00000000
0.63000500	0.00000000
0.63067167	0.00000000
0.63133834	0.00000000
0.63200501	0.00000000
0.63267169	0.00000000
0.63333836	0.00000000
0.63400503	0.00000000
0.63467170	0.00000000
0.63533837	0.00000000
0.63600505	0.01870079
0.63667172	0.00000000
0.63733839	0.01870079
0.63800506	0.00000000
0.63867173	0.01870079
0.63933841	0.00000000
0.64000508	0.00000000
0.64067175	0.00000000
0.64133842	0.00000000
0.64200509	0.00000000
0.64267177	0.00000000
0.64333844	0.00000000
0.64400511	0.01870079
0.64467178	0.00000000
0.64533845	0.00000000
0.64600513	0.00000000
0.64667180	0.00000000
0.64733847	0.00000000
0.64800514	0.00000000
0.64867181	0.00000000
0.64933849	0.00000000
0.65000516	0.00000000
0.65067183	0.00000000
0.65133850	0.00000000
0.65200517	0.00000000
0.65267185	0.00000000
0.65333852	0.00000000
0.65400519	0.00000000
0.65467186	0.03746309
0.65533853	0.00000000
0.65600521	0.00000000
0.65667188	0.00000000
0.65733855	0.00000000
0.65800522	0.00000000
0.65867189	0.00000000
0.65933856	0.00000000
0.66000524	0.00000000
0.66067191	0.00000000
0.66133858	0.00000000
0.66200525	0.01870079
0.66267192	0.00000000
0.66333860	0.00000000
0.66400527	0.00000000
0.66467194	0.01870079
0.66533861	0.00000000
0.66600528	-0.01870079
0.66667196	0.00000000
0.66733863	0.01870079
0.66800530	0.01870079
0.66867197	0.00000000
0.66933864	0.01870079
0.67000532	0.00000000
0.67067199	0.00000000
0.67133866	0.00000000
0.67200533	0.00000000
0.67267200	0.00000000
0.67333868	0.00000000
0.67400535	0.00000000
0.67467202	0.00000000
0.67533869	0.00000000
0.67600536	0.00000000
0.67667204	0.00000000
0.67733871	0.00000000
0.67800538	0.00000000
0.67867205	0.00000000
0.67933872	0.00000000
0.68000540	0.00000000
0.68067207	0.00000000
0.68133874	0.00000000
0.68200541	0.00000000
0.68267208	0.01870079
0.68333876	0.01870079
0.68400543	0.00000000
0.68467210	0.00000000
0.68533877	0.00000000
0.68600544	0.00000000
0.68667212	0.00000000
0.68733879	0.00000000
0.68800546	0.00000000
0.68867213	0.00000000
0.68933880	0.00000000
0.69000547	0.00000000
0.69067215	0.00000000
0.69133882	0.00000000
0.69200549	0.00000000
0.69267216	-0.01870079
0.69333883	0.00000000
0.69400551	0.00000000
0.69467218	0.00000000
0.69533885	0.00000000
0.69600552	0.00000000
0.69667219	0.00000000
0.69733887	0.00000000
0.69800554	0.00000000
0.69867221	0.00000000
0.69933888	0.00000000
0.70000555	0.00000000
0.70067223	0.00000000
0.70133890	0.00000000
0.70200557	0.00000000
0.70267224	0.00000000
0.70333891	0.00000000
0.70400559	0.00000000
0.70467226	0.00000000
0.70533893	0.00000000
0.70600560	0.00000000
0.70667227	0.00000000
0.70733895	0.01870079
0.70800562	0.00000000
0.70867229	0.00000000
0.70933896	0.01870079
0.71000563	0.00000000
0.71067231	0.01870079
0.71133898	0.00000000
0.71200565	0.00000000
0.71267232	0.00000000
0.71333899	-0.01870079
0.71400567	0.00000000
0.71467234	0.01870079
0.71533901	0.00000000
0.71600568	0.00000000
0.71667235	0.01870079
0.71733903	0.00000000
0.71800570	0.00000000
0.71867237	0.01870079
0.71933904	0.01870079
0.72000571	0.00000000
0.72067238	0.03746309
0.72133906	0.03746309
0.72200573	0.01870079
0.72267240	0.00000000
0.72333907	0.00000000
0.72400574	0.00000000
0.72467242	0.00000000
0.72533909	0.00000000
0.72600576	0.01870079
0.72667243	0.00000000
0.72733910	0.01870079
0.72800578	0.00000000
0.72867245	0.00000000
0.72933912	0.00000000
0.73000579	0.00000000
0.73067246	0.00000000
0.73133914	0.00000000
0.73200581	0.01870079
0.73267248	0.00000000
0.73333915	0.00000000
0.73400582	0.01870079
0.73467250	0.00000000
0.73533917	0.00000000
0.73600584	0.00000000
0.73667251	0.00000000
0.73733918	0.00000000
0.73800586	0.01870079
0.73867253	0.00000000
0.73933920	0.00000000
0.74000587	0.00000000
0.74067254	0.00000000
0.74133922	0.00000000
0.74200589	0.00000000
0.74267256	0.00000000
0.74333923	0.01870079
0.74400590	0.01870079
0.74467258	0.00000000
0.74533925	0.00000000
0.74600592	0.01870079
0.74667259	0.00000000
0.74733926	0.01870079
0.74800594	0.00000000
0.74867261	0.00000000
0.74933928	0.00000000
0.75000595	0.03746309
0.75067262	0.00000000
0.75133929	0.00000000
0.75200597	0.01870079
0.75267264	0.00000000
0.75333931	0.00000000
0.75400598	0.00000000
0.75467265	0.00000000
0.75533933	0.00000000
0.75600600	0.00000000
0.75667267	0.00000000
0.75733934	0.00000000
0.75800601	0.00000000
0.75867269	0.00000000
0.75933936	0.00000000
0.76000603	0.00000000
0.76067270	0.00000000
0.76133937	0.00000000
0.76200605	-0.03746309
0.76267272	0.01870079
0.76333939	0.01870079
0.76400606	0.00000000
0.76467273	0.00000000
0.76533941	0.00000000
0.76600608	0.01870079
0.76667275	0.01870079
0.76733942	0.01870079
0.76800609	0.00000000
0.76867277	0.00000000
0.76933944	0.00000000
0.77000611	0.00000000
0.77067278	0.00000000
0.77133945	0.01870079
0.77200613	0.00000000
0.77267280	0.01870079
0.77333947	0.01870079
0.77400614	0.00000000
